STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE,geometry
17,31,803015,4631,42.117317,-87.950095,POINT (625066.6314589499 276548.90780773415)
17,31,803016,2490,42.121327,-87.988176,POINT (622076.746435598 276770.5261014722)
17,31,803017,6283,42.121758,-88.000258,POINT (621136.5787329559 276742.04709156003)
17,31,803100,3616,42.100233,-87.986492,POINT (622417.6240027313 274298.0895889642)
17,31,803200,5586,42.097667,-87.996999,POINT (621629.0401168263 273927.0417513336)
17,31,803300,5726,42.084731,-87.988473,POINT (622418.7336831369 272459.9799561829)
17,31,803400,6592,42.0749,-87.970979,POINT (623872.8643936598 271417.5525596464)
17,31,803500,5803,42.074233,-87.992881,POINT (622181.7332824012 271195.08320583886)
17,31,803603,6824,42.117323,-88.095243,POINT (613822.357628173 275601.1716921051)
17,31,803604,4209,42.129732,-88.040829,POINT (617914.8731906079 277415.7577422149)
17,31,803605,7002,42.129684,-88.023837,POINT (619231.4225746877 277520.98106315697)
17,31,803607,4819,42.117063,-88.014304,POINT (620095.2418488793 276097.3172573771)
17,31,803608,7544,42.148019,-88.058158,POINT (616391.8713340829 279456.10140049335)
17,31,803611,5698,42.147766,-88.016499,POINT (619620.0473962962 279697.89348944445)
17,31,803612,3831,42.151344,-88.010242,POINT (620068.9298166784 280160.0765381063)
17,31,803613,3434,42.141748,-88.014796,POINT (619811.7343140022 279000.4709726683)
17,31,803614,4422,42.135706,-88.010714,POINT (620187.9234318291 278315.7907639042)
17,31,803615,2752,42.131704,-88.075783,POINT (615188.0820812074 277420.61330321344)
17,31,803616,4635,42.130004,-88.062307,POINT (616248.6322492424 277307.9749878144)
17,31,803701,2707,42.118412,-88.051604,POINT (617192.3267098445 276012.7332029415)
17,31,803702,6376,42.106206,-88.053807,POINT (617142.4123441225 274561.2398745999)
17,31,803800,4522,42.109604,-88.035374,POINT (618536.9559363842 275081.456245725)
17,31,803901,3935,42.101672,-88.016507,POINT (620077.5497670671 274270.81248942035)
17,31,803902,3429,42.082932,-88.014725,POINT (620401.922922034 272076.0926663903)
17,31,804000,4763,42.073592,-88.017342,POINT (620291.8977289936 270959.3173202398)
17,31,804102,7307,42.095167,-88.074285,POINT (615664.6188528395 273128.33446859627)
17,31,804104,4949,42.104607,-88.113046,POINT (612567.9659037396 273988.7486158307)
17,31,804105,4168,42.093281,-88.105385,POINT (613272.9247375103 272704.68415656703)
17,31,804106,7264,42.087754,-88.050257,POINT (617600.0931434239 272411.8128951102)
17,31,804108,4798,42.073498,-88.051119,POINT (617674.3555665569 270727.7049417147)
17,31,804109,3078,42.07765,-88.036684,POINT (618752.2408541336 271310.6897731803)
17,31,804202,7793,42.122532,-88.129399,POINT (611125.1357286023 275993.84664484917)
17,31,804203,3458,42.088239,-88.162735,POINT (608877.2239346434 271741.3162167943)
17,31,804204,5263,42.128462,-88.169902,POINT (607929.5829057497 276431.694951603)
17,31,804305,6952,42.033868,-88.163112,POINT (609378.4700975249 265336.71920138446)
17,31,804306,5626,42.023055,-88.173456,POINT (608681.3297798436 263997.05104714364)
17,31,804308,5518,42.024352,-88.153544,POINT (610213.7112425668 264277.78114538535)
17,31,804309,3038,42.013336,-88.163321,POINT (609562.566301369 262917.7817772262)
17,31,804312,2238,42.057931,-88.21196,POINT (605355.4294384278 267857.20736760413)
17,31,804313,6354,42.061679,-88.243743,POINT (602854.3078196872 268096.0211603705)
17,31,804314,1682,42.035062,-88.195512,POINT (606853.2255127502 265269.4727434107)
17,31,804315,2446,42.02019,-88.187872,POINT (607590.5822002508 263567.2204098048)
17,31,804316,5027,42.026692,-88.199433,POINT (606630.3118180098 264258.7965703851)
17,31,804403,7297,42.0528,-88.248497,POINT (602571.3135046914 267020.2219368435)
17,31,804404,5147,42.0415,-88.246462,POINT (602838.2308597321 265702.49859900324)
17,31,804405,3570,42.034949,-88.245246,POINT (602995.8094993801 264938.8066051547)
17,31,804406,6292,42.021066,-88.251136,POINT (602672.7632538598 263266.53713711136)
17,31,804505,3970,41.992917,-88.178079,POINT (608616.0811064473 260418.68185292935)
17,31,804506,5472,42.00314,-88.194803,POINT (607218.4131379729 261515.17784040677)
17,31,804508,2343,42.006504,-88.181753,POINT (608198.6170074868 261994.94280153583)
17,31,804509,6012,42.004492,-88.163775,POINT (609613.6097350799 261873.51018760956)
17,31,804510,5872,41.999183,-88.155083,POINT (610340.1028039104 261304.32542219353)
17,31,804511,2426,41.992448,-88.153079,POINT (610561.4507266787 260524.21768523168)
17,31,804512,3995,42.018113,-88.217251,POINT (605330.8913827742 263134.70303188654)
17,31,804513,4065,42.006843,-88.221725,POINT (605092.8237576536 261779.0673157565)
17,31,804514,4690,41.992211,-88.243107,POINT (603574.4779898624 259919.79367568519)
17,31,804603,5651,42.054136,-88.0499,POINT (617960.4842562585 268456.0000208997)
17,31,804606,7088,42.007149,-88.050282,POINT (618395.8654907591 262921.43365447473)
17,31,804607,7123,41.996435,-88.051754,POINT (618387.6388130034 261650.4224785861)
17,31,804608,4027,42.035299,-88.069862,POINT (616598.4282206713 266108.18418048637)
17,31,804609,6147,42.0308,-88.045665,POINT (618519.9764118181 265736.1138542391)
17,31,804610,2524,42.022343,-88.051455,POINT (618154.4903579503 264702.65535294934)
17,31,804611,4653,42.019244,-88.06898,POINT (616825.3613866041 264223.63663371553)
17,31,804701,7045,42.05803,-88.131302,POINT (611609.5828126424 268386.5824283996)
17,31,804705,4148,42.056374,-88.121043,POINT (612421.390674608 268257.82695305126)
17,31,804706,2553,42.05496,-88.106592,POINT (613555.9488612803 268184.7795722943)
17,31,804709,6814,42.037624,-88.08952,POINT (615050.6015735716 266254.2282095428)
17,31,804710,4292,42.03137,-88.105776,POINT (613851.0628105206 265412.5075124371)
17,31,804711,7629,42.035854,-88.13871,POINT (611252.1328559746 265727.6651259138)
17,31,804712,5456,42.037215,-88.1282,POINT (612054.1193600782 265955.7283147967)
17,31,804713,5037,42.053016,-88.087074,POINT (615088.7156543523 268082.3701475286)
17,31,804714,3534,42.061799,-88.094426,POINT (614432.1147998433 269068.82228358096)
17,31,804715,3426,42.045558,-88.09565,POINT (614497.0193772878 267148.63500739913)
17,31,804716,5360,42.042161,-88.113995,POINT (613107.493985304 266629.88266303024)
17,31,804803,5721,42.002808,-88.080994,POINT (616055.1927752373 262210.37715726823)
17,31,804804,6809,41.997916,-88.129313,POINT (612352.839975366 261321.33175315746)
17,31,804805,6860,42.019659,-88.128706,POINT (612186.8987767823 263885.34199239704)
17,31,804806,3796,42.008873,-88.136244,POINT (611707.5702986901 262566.6971530341)
17,31,804807,5224,42.01035,-88.120926,POINT (612881.9006152974 262839.54113925213)
17,31,804808,2596,42.02195,-88.099673,POINT (614417.1769254745 264342.91927341954)
17,31,804809,4259,42.011212,-88.101979,POINT (614343.8297959751 263063.67436929065)
17,31,804810,7097,42.016062,-88.083131,POINT (615758.7072523751 263756.9971377572)
17,31,804901,6927,42.059859,-87.932451,POINT (627010.4190244916 269900.99474004953)
17,31,804902,5626,42.044417,-87.931486,POINT (627240.3385510981 268089.4666085198)
17,31,805001,4985,42.057122,-87.950076,POINT (625671.3281401545 269462.32781780884)
17,31,805002,7422,42.041482,-87.950354,POINT (625806.4957418388 267619.2437448869)
17,31,805105,7278,42.060093,-88.012301,POINT (620816.9125056966 269403.01423836534)
17,31,805106,2778,42.060728,-87.999735,POINT (621784.920339329 269560.13123147236)
17,31,805107,6793,42.039028,-87.970551,POINT (624264.6035878768 267197.1758554785)
17,31,805108,6400,42.043487,-87.966659,POINT (624521.878381868 267747.76144232217)
17,31,805109,4396,42.055707,-87.977454,POINT (623562.6264096298 269115.35137370776)
17,31,805110,4440,42.063276,-87.972816,POINT (623846.6236189856 270036.965504248)
17,31,805111,7786,42.030838,-87.939826,POINT (626729.8040360153 266435.7235430451)
17,31,805112,3482,42.025369,-87.930479,POINT (627509.774813364 265853.7236411364)
17,31,805201,3475,42.061188,-87.83097,POINT (634864.6039227009 270732.85682290315)
17,31,805202,4078,42.059108,-87.815288,POINT (636101.5118215039 270593.1358977544)
17,31,805301,3588,42.044404,-87.820985,POINT (635809.5564111896 268824.06582596013)
17,31,805302,3873,42.049739,-87.813666,POINT (636322.7312889701 269501.1706122497)
17,31,805401,4056,42.031755,-87.822775,POINT (635799.5073986084 267323.11407296447)
17,31,805402,5467,42.03025,-87.811224,POINT (636710.7338817779 267223.4842438671)
17,31,805501,3998,42.019094,-87.838669,POINT (634695.3929010464 265726.2468134698)
17,31,805502,4295,42.016639,-87.823475,POINT (635899.0674370548 265539.0861547581)
17,31,805600,4710,42.002356,-87.830334,POINT (635512.2064557672 263811.81891056534)
17,31,805701,5485,42.003567,-87.848855,POINT (634062.7407207693 263830.34899179667)
17,31,805702,2089,41.992172,-87.842173,POINT (634696.9511829107 262533.72801311)
17,31,805801,2580,42.019257,-87.859867,POINT (633049.2611620504 265603.6936883865)
17,31,805802,5096,42.014328,-87.846341,POINT (634148.5979735744 265113.8808833959)
17,31,805901,4341,42.035995,-87.869259,POINT (632151.239211229 267511.35922237503)
17,31,805902,6503,42.031815,-87.84534,POINT (634048.7493003557 267179.0454989877)
17,31,806001,5818,42.058024,-87.849313,POINT (633474.6796335101 270237.69584713544)
17,31,806002,7833,42.047355,-87.86045,POINT (632719.3386327119 268907.39676418924)
17,31,806004,7554,42.0459,-87.836022,POINT (634628.3204284405 268899.40694108594)
17,31,806005,3258,42.043659,-87.852373,POINT (633383.1357019873 268526.2527077898)
17,31,806006,4885,42.050768,-87.850602,POINT (633448.353764099 269374.9311510612)
17,31,806102,4400,42.047801,-87.905621,POINT (629212.0858264088 268659.2485327508)
17,31,806103,5269,42.059214,-87.912049,POINT (628598.7134851003 269960.1746358463)
17,31,806104,4134,42.059571,-87.866868,POINT (632097.9883664573 270302.6246000777)
17,31,806201,4908,42.045106,-87.890316,POINT (630426.1172117423 268443.67246483796)
17,31,806202,4998,42.037257,-87.888201,POINT (630669.3880104655 267533.75619907473)
17,31,806300,4687,42.037832,-87.902773,POINT (629533.4194981157 267504.58931166836)
17,31,806400,2492,42.028591,-87.884738,POINT (631025.5129022242 266536.64666234603)
17,31,806501,2665,42.017164,-87.891272,POINT (630634.0259066515 265147.9947132208)
17,31,806502,4202,42.018506,-87.880403,POINT (631463.7017343226 265378.32446272334)
17,31,806600,3602,42.003964,-87.876006,POINT (631951.8805350979 263695.7841905271)
17,31,806700,4486,42.052758,-87.722853,POINT (643332.6611558112 270469.45662009716)
17,31,806801,4294,42.054925,-87.739039,POINT (642055.5268539326 270614.7865070963)
17,31,806802,3445,42.045006,-87.741489,POINT (641967.5582057398 269430.6834687119)
17,31,806900,5342,42.055384,-87.75485,POINT (640825.0621061242 270561.8307577195)
17,31,807000,5866,42.044472,-87.752561,POINT (641114.5429102274 269292.9003814836)
17,31,807100,3984,42.044669,-87.721283,POINT (643537.735285765 269528.01784766524)
17,31,807200,6059,42.036927,-87.722753,POINT (643503.5244045412 268606.79054814525)
17,31,807300,7718,42.0344,-87.753978,POINT (641108.0538885512 268097.7899948267)
17,31,807400,6824,42.02891,-87.741155,POINT (642158.9282096641 267538.3849475079)
17,31,807500,3327,42.027829,-87.728193,POINT (643175.34995058 267499.02148529276)
17,31,807600,6705,42.021554,-87.730556,POINT (643056.6723226709 266744.4121518146)
17,31,807700,6147,42.021413,-87.753635,POINT (641267.9630809642 266571.4799243492)
17,31,807800,2878,42.009805,-87.756444,POINT (641169.1884444442 265186.171592323)
17,31,807900,4201,42.004271,-87.748614,POINT (641833.4933106424 264587.7874076031)
17,31,808001,3981,42.009567,-87.73519,POINT (642820.5503605724 265302.09445687616)
17,31,808002,5281,42.004589,-87.72,POINT (644050.3009284874 264819.2816131444)
17,31,808100,4010,42.009834,-87.797731,POINT (637965.7001870932 264911.03890975093)
17,31,808200,5646,42.028919,-87.801015,POINT (637516.130443292 267135.4233183971)
17,31,808301,6520,42.035345,-87.782243,POINT (638906.3692586346 268018.19945085136)
17,31,808302,4367,42.032798,-87.766443,POINT (640157.7893262634 267824.989270237)
17,31,808400,4622,42.048524,-87.797206,POINT (637611.3797049259 269468.7484142933)
17,31,808500,4239,42.046325,-87.771463,POINT (639629.9126441815 269383.326276678)
17,31,808600,2465,42.060711,-87.795354,POINT (637630.5103104055 270915.74672045576)
17,31,808702,5481,42.054931,-87.677877,POINT (646796.9036830354 271031.26198078453)
17,31,808800,3988,42.06419,-87.68721,POINT (645977.5954035459 272057.3976028616)
17,31,808900,4149,42.066271,-87.716137,POINT (643713.9867837278 272105.5647446424)
17,31,809000,4001,42.059846,-87.719388,POINT (643528.2301224327 271327.25201826333)
17,31,809100,3437,42.060221,-87.704339,POINT (644690.9075802047 271473.64063451154)
17,31,809200,4980,42.052234,-87.699442,POINT (645153.0250181799 270566.87990748347)
17,31,809300,5043,42.056288,-87.685286,POINT (646208.508178337 271140.4512930145)
17,31,809401,2747,42.044409,-87.679111,POINT (646810.2245289999 269784.42689630773)
17,31,809402,3374,42.048943,-87.681496,POINT (646578.3595531579 270301.79863294604)
17,31,809500,4346,42.046372,-87.687085,POINT (646171.6572947016 269961.0884258147)
17,31,809600,3319,42.04425,-87.699139,POINT (645259.0104909124 269629.2259548601)
17,31,809700,3714,42.037682,-87.698322,POINT (645390.2275220269 268861.73768231017)
17,31,809800,2678,42.037339,-87.684941,POINT (646431.3782309552 268912.53851156717)
17,31,809900,3046,42.036827,-87.676555,POINT (647086.954016558 268909.49055653415)
17,31,810000,5640,42.030522,-87.674902,POINT (647280.4683278975 268178.69914670935)
17,31,810100,4480,42.030488,-87.684021,POINT (646573.63412302 268112.4674279335)
17,31,810200,6222,42.022658,-87.682431,POINT (646778.0060818035 267201.74719866284)
17,31,810301,4105,42.02399,-87.698514,POINT (645516.8222366866 267248.89862079045)
17,31,810302,3360,42.029928,-87.694942,POINT (645732.4821296287 267972.11856991076)
17,31,810400,5409,41.988482,-87.82917,POINT (635743.639188852 262186.50336014025)
17,31,810501,5293,41.961567,-87.825188,POINT (636326.5750399447 259045.07389041202)
17,31,810502,5355,41.959267,-87.810448,POINT (637494.5280988729 258873.3783985434)
17,31,810600,4949,41.963833,-87.79801,POINT (638413.7008944134 259494.52632759116)
17,31,810701,4865,41.930918,-87.811264,POINT (637720.1227789609 255531.051659182)
17,31,810702,3914,41.925281,-87.81654,POINT (637367.680797031 254832.066584327)
17,31,810800,5124,41.932416,-87.821069,POINT (636943.1779344338 255641.4553631097)
17,31,810900,6360,41.91766,-87.809871,POINT (637963.4941449849 253979.90021829616)
17,31,811000,4258,41.914974,-87.818596,POINT (637312.9093926979 253605.06031058327)
17,31,811100,6703,41.92975,-87.833412,POINT (636011.4346622913 255244.77895258687)
17,31,811200,5401,41.926392,-87.849357,POINT (634806.7755531622 254742.64104618278)
17,31,811301,4802,41.918523,-87.884386,POINT (632164.7423211402 253582.30025333326)
17,31,811302,3565,41.914131,-87.860751,POINT (634045.7645043847 253223.16021140554)
17,31,811401,5001,41.933597,-87.872341,POINT (632948.1860695495 255437.0583178444)
17,31,811402,4572,41.926541,-87.873828,POINT (632904.0402769063 254596.55868977966)
17,31,811500,6031,41.941441,-87.87277,POINT (632835.5061856785 256357.52572139146)
17,31,811600,6053,41.95067,-87.870683,POINT (632904.2255990729 257457.82488792168)
17,31,811701,3455,41.933444,-87.898676,POINT (630903.8721062768 255243.499762932)
17,31,811702,5384,41.926441,-87.901225,POINT (630776.445231516 254402.1844699757)
17,31,811800,5644,41.913894,-87.900601,POINT (630951.4231112334 252929.3828336151)
17,31,811900,6051,41.901937,-87.815838,POINT (637660.0244585553 252089.09931033937)
17,31,812000,5666,41.887593,-87.817603,POINT (637668.9369333019 250388.89373472286)
17,31,812100,4763,41.902485,-87.779265,POINT (640496.831954745 252400.15385074719)
17,31,812200,3984,41.905428,-87.794705,POINT (639266.8163417117 252642.3279675048)
17,31,812301,4978,41.889354,-87.799042,POINT (639093.8472465206 250721.15768784296)
17,31,812302,2681,41.896615,-87.802041,POINT (638786.6295901621 251555.57327886872)
17,31,812400,3458,41.896148,-87.79138,POINT (639620.0324704325 251572.49125544334)
17,31,812500,3680,41.891942,-87.779816,POINT (640561.8815836017 251155.52763732153)
17,31,812600,3898,41.883483,-87.779461,POINT (640676.0280804092 250162.31371964724)
17,31,812700,3192,41.883044,-87.789634,POINT (639889.6559123052 250041.9341511581)
17,31,812801,3387,41.883213,-87.802539,POINT (638884.6672543008 249974.78536672276)
17,31,812802,2521,41.882953,-87.797012,POINT (639317.003844835 249981.4443884667)
17,31,812900,4846,41.876167,-87.794811,POINT (639557.4194313345 249197.57923592586)
17,31,813000,3935,41.876176,-87.780366,POINT (640680.4293833745 249296.17694190517)
17,31,813100,4678,41.868778,-87.780846,POINT (640718.7923480879 248422.20479883696)
17,31,813200,4582,41.868824,-87.795754,POINT (639559.0847081313 248326.95099730004)
17,31,813301,3634,41.862271,-87.751793,POINT (643044.6943355368 247853.07617988973)
17,31,813302,3858,41.86256,-87.746795,POINT (643430.3938105485 247921.00257973163)
17,31,813400,7571,41.860569,-87.768483,POINT (641764.2255680005 247539.65964492445)
17,31,813500,7169,41.85823,-87.77574,POINT (641223.8026728171 247215.26129814566)
17,31,813600,5443,41.853989,-87.766354,POINT (641997.2263338012 246779.6397295937)
17,31,813701,3886,41.855193,-87.751479,POINT (643141.779200362 247022.17007251113)
